id,coc,con,brc,brn,OC,BC,BCM,MBCV,MBCDNC,MBC,SC,SCA,ST,cocbrc,Rank,Avg,College,Collegeadd1,District,Pincode,Location,Col Sel,Col All,Col Rank,Brn Sel,Brn all,Brn Rank,Loc Sel,Loc All,Loc Rank,Filter,Sel-all,Fin-Filter,Over-all Rank
62b0bb288da21573831b4f1f,4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",IT,INFORMATION TECHNOLOGY,153.955,139.985,145.72,,,,,,,4992IT,,146.5533333,Bethlahem Institute of Engineering,Karungal,Kanyakumari,629157,"Kanyakumari, Tamil Nadu, India",FALSE,FALSE,69,TRUE,FALSE,52,FALSE,FALSE,58,FALSE,FALSE,FALSE,179
62b0bb278da21573831b4ab4,2652,"Al-Ameen Engineering College (Autonomous), Karundevan Palayam, Nanjai Uthukuli Post, Erode District 638104",CS,COMPUTER SCIENCE AND ENGINEERING,141.32,133.76,135.955,,,,,,,2652CS,,137.0116667,Al-Ameen Engineering College (Autonomous)," Karundevan Palayam, Nanjai Uthukuli Post",Erode,638104,"Erode, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,50,FALSE,FALSE,55,FALSE,FALSE,FALSE,178
62b0bb278da21573831b4cc0,3456,"K S K College of Engineering and Technology, Thanjavur Main Road, Darasuram, Kumbakonam, Thanjavur District 612702",ME,MECHANICAL ENGINEERING,114.265,,,,,,,,,3456ME,,114.265,K S K College of Engineering and Technology," Thanjavur Main Road, Darasuram, Kumbakonam",Thanjavur,612702,"Thanjavur, Tamil Nadu, India",FALSE,FALSE,69,FALSE,FALSE,53,TRUE,TRUE,58,FALSE,TRUE,TRUE,180
62b0bb278da21573831b4d8f,3831,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,157.34,,,,,,,,,3831EE,,157.34,Indra Ganesan College of Engineering," Madurai Main Road, Manikandam",Trichy-Tiruchirappalli,620012,"Trichy-Tiruchirappalli, Tamil Nadu, India",FALSE,FALSE,71,TRUE,FALSE,52,FALSE,FALSE,57,FALSE,FALSE,FALSE,180
62b0bb268da21573831b496f,2346,"Shree Sathyam College of Engineering and Technology, NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk, Salem District 637301",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,152.53,,,,,,,,,2346EE,,152.53,Shree Sathyam College of Engineering and Technology," NH-47, Manjakkalpatti, Kuppanur Post, Sankari Taluk",Salem,637301,"Salem, Tamil Nadu, India",FALSE,FALSE,74,TRUE,FALSE,52,FALSE,FALSE,54,FALSE,FALSE,FALSE,180
62b0bb278da21573831b4b57,2713,"M P Nachimuthu M Jagannathan Engineering College, Chennimalai, Erode District 638112",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,146.42,,,,,,,,,2713EE,,146.42,M P Nachimuthu M Jagannathan Engineering College,Chennimalai,Erode,638112,"Erode, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,52,FALSE,FALSE,55,FALSE,FALSE,FALSE,180
62b0bb268da21573831b48ce,1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,136.045,,,,,,,,,1518EE,,136.045,Thiruvalluvar College of Engineering and Technology,Vandavasi,Thiruvannamalai,604505,"Thiruvannamalai, Tamil Nadu, India",FALSE,FALSE,66,TRUE,FALSE,52,FALSE,FALSE,62,FALSE,FALSE,FALSE,180
62b0bb288da21573831b5002,5988,"Theni Kammavar Sangam College of Technology, Theni Main Road, Koduvillarpatti Post, Theni District 625534",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,134.765,,,,,,,,,5988EE,,134.765,Theni Kammavar Sangam College of Technology," Theni Main Road, Koduvillarpatti Post",Theni,625534,"Theni, Tamil Nadu, India",FALSE,FALSE,69,TRUE,FALSE,52,FALSE,FALSE,59,FALSE,FALSE,FALSE,180
62b0bb288da21573831b4fb5,5907,"Mohamed Sathak Engineering College, Kilakarai, Ramanathapuram District 623806",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,132.275,,,,,,,,,5907EE,,132.275,Mohamed Sathak Engineering College,Kilakarai,Ramanathapuram,623806,"Ramanathapuram, Tamil Nadu, India",FALSE,FALSE,64,TRUE,FALSE,52,FALSE,FALSE,64,FALSE,FALSE,FALSE,180
62b0bb288da21573831b4fe4,5921,"Syed Ammal Engineering College, Achuthan Vayal Post, Ramanathapuram District 623502",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,131.36,,,,,,,,,5921EE,,131.36,Syed Ammal Engineering College,Achuthan Vayal Post,Ramanathapuram,623502,"Ramanathapuram, Tamil Nadu, India",FALSE,FALSE,64,TRUE,FALSE,52,FALSE,FALSE,64,FALSE,FALSE,FALSE,180
62b0bb278da21573831b4ceb,3782,"OASYS Institute of Technology , Pulivalam Village, Musiri Taluk, Tiruchirappalli District 626001",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,129.145,,,,,,,,,3782EE,,129.145,OASYS Institute of Technology," Pulivalam Village, Musiri Taluk",Trichy-Tiruchirappalli,626001,"Trichy-Tiruchirappalli, Tamil Nadu, India",FALSE,FALSE,71,TRUE,FALSE,52,FALSE,FALSE,57,FALSE,FALSE,FALSE,180
62b0bb278da21573831b4a50,2625,"The Kavery Engineering College, M Kalipatti Post, Mecheri, Salem District 634456",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,121.85,,,,,,,,,2625EE,,121.85,The Kavery Engineering College," M Kalipatti Post, Mecheri",Salem,634456,"Salem, Tamil Nadu, India",FALSE,FALSE,74,TRUE,FALSE,52,FALSE,FALSE,54,FALSE,FALSE,FALSE,180
62b0bb278da21573831b4ab6,2652,"Al-Ameen Engineering College (Autonomous), Karundevan Palayam, Nanjai Uthukuli Post, Erode District 638104",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,121.475,,,,,,,,,2652EE,,121.475,Al-Ameen Engineering College (Autonomous)," Karundevan Palayam, Nanjai Uthukuli Post",Erode,638104,"Erode, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,52,FALSE,FALSE,55,FALSE,FALSE,FALSE,180
62b0bb268da21573831b46b7,1209,"Pallavan College of Engineering, Thimmasamudram, Kancheepuram District 631502",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,107.5,,,,,,,,,1209EE,,107.5,Pallavan College of Engineering,Thimmasamudram,Kancheepuram,631502,"Kancheepuram, Tamil Nadu, India",FALSE,FALSE,75,TRUE,FALSE,52,FALSE,FALSE,53,FALSE,FALSE,FALSE,180
62b0bb278da21573831b4c7d,2770,"Study World College of Engineering, Madukarai Post, Coimbatore - 641 105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144.32,,,,,,,,,2770EC,,144.32,Study World College of Engineering,Madukarai Post,Coimbatore,641105,"Coimbatore, Tamil Nadu, India",FALSE,FALSE,78,TRUE,FALSE,25,TRUE,FALSE,51,FALSE,FALSE,FALSE,154
62b0bb278da21573831b4d08,3804,"Arasu Engineering  College, Chennai Main Road, Kumbakonam, Thanjavur District 612501",AU,AUTOMOBILE ENGINEERING,121.275,,,,,,,,,3804AU,,121.275,Arasu Engineering  College," Chennai Main Road, Kumbakonam",Thanjavur,612501,"Thanjavur, Tamil Nadu, India",FALSE,FALSE,68,FALSE,FALSE,54,TRUE,TRUE,58,FALSE,TRUE,TRUE,180
62b0bb278da21573831b4d90,3831,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",IT,INFORMATION TECHNOLOGY,119.75,,,,,,,,,3831IT,,119.75,Indra Ganesan College of Engineering," Madurai Main Road, Manikandam",Trichy-Tiruchirappalli,620012,"Trichy-Tiruchirappalli, Tamil Nadu, India",FALSE,FALSE,71,TRUE,FALSE,52,FALSE,FALSE,57,FALSE,FALSE,FALSE,180
62b0bb278da21573831b4a04,2614,"S S M College of Engineering, Komarapalayam, Namakkal District 638183",IT,INFORMATION TECHNOLOGY,114.5,,,,,,,,,2614IT,,114.5,S S M College of Engineering,Komarapalayam,Namakkal,638183,"Namakkal, Tamil Nadu, India",FALSE,FALSE,67,TRUE,FALSE,52,FALSE,FALSE,61,FALSE,FALSE,FALSE,180
62b0bb288da21573831b4f7d,5533,"Karaikudi Institute of Technology & Karaikudi Institute of Management, KIT & KIM Technical Campus, Keeranipatti, Thalakkuvur, Karaikudi, Sivagangai District 630307",CS,COMPUTER SCIENCE AND ENGINEERING,85,,,,,,,,,5533CS,,85,Karaikudi Institute of Technology & Karaikudi Institute of Management," KIT & KIM Technical Campus;Keeranipatti, Thalakkuvur, Karaikudi",Sivagangai,630307,"Sivagangai, Tamil Nadu, India",FALSE,FALSE,75,TRUE,FALSE,50,FALSE,FALSE,54,FALSE,FALSE,FALSE,179
62b0bb288da21573831b4f0d,4983,"Lord Jegannath College of Engineering and Technology, Kumarapuram, Thoppur Post, Kanyakumari District 629402",CS,COMPUTER SCIENCE AND ENGINEERING,146.845,,129.9,,,,,,,4983CS,,138.3725,Lord Jegannath College of Engineering and Technology," Kumarapuram, Thoppur Post",Kanyakumari,629402,"Kanyakumari, Tamil Nadu, India",FALSE,FALSE,71,TRUE,FALSE,50,FALSE,FALSE,58,FALSE,FALSE,FALSE,179
62b0bb278da21573831b4a57,2627,"Selvam College of Technology, Pappanaickenpatti Post, Namakkal District 637003",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,108.27,,83,,,,,,,2627EC,,95.635,Selvam College of Technology,Pappanaickenpatti Post,Namakkal,637003,"Namakkal, Tamil Nadu, India",FALSE,FALSE,68,TRUE,FALSE,25,FALSE,FALSE,61,FALSE,FALSE,FALSE,154
62b0bb278da21573831b4ab7,2652,"Al-Ameen Engineering College (Autonomous), Karundevan Palayam, Nanjai Uthukuli Post, Erode District 638104",IT,INFORMATION TECHNOLOGY,153.865,105,,,,,145.91,,,2652IT,,134.925,Al-Ameen Engineering College (Autonomous)," Karundevan Palayam, Nanjai Uthukuli Post",Erode,638104,"Erode, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,52,FALSE,FALSE,55,FALSE,FALSE,FALSE,180
62b0bb268da21573831b46b8,1209,"Pallavan College of Engineering, Thimmasamudram, Kancheepuram District 631502",IT,INFORMATION TECHNOLOGY,131.275,130.76,,,,,,,,1209IT,,131.0175,Pallavan College of Engineering,Thimmasamudram,Kancheepuram,631502,"Kancheepuram, Tamil Nadu, India",FALSE,FALSE,75,TRUE,FALSE,52,FALSE,FALSE,53,FALSE,FALSE,FALSE,180
62b0bb288da21573831b4eea,4975,"Dr. G U Pope College of Engineering, Sawyerpuram, Thoothukudi District  628251",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,142.795,82.5,,,,,126.955,,,4975EC,,117.4166667,Dr. G U Pope College of Engineering,Sawyerpuram,Thoothukudi,628251,"Thoothukudi, Tamil Nadu, India",FALSE,FALSE,72,TRUE,FALSE,25,FALSE,FALSE,57,FALSE,FALSE,FALSE,154
62b0bb278da21573831b4c7c,2770,"Study World College of Engineering, Madukarai Post, Coimbatore - 641 105.",CS,COMPUTER SCIENCE AND ENGINEERING,103,82,,,,,,,,2770CS,,92.5,Study World College of Engineering,Madukarai Post,Coimbatore,641105,"Coimbatore, Tamil Nadu, India",FALSE,FALSE,78,TRUE,FALSE,50,TRUE,FALSE,51,FALSE,FALSE,FALSE,179
62b0bb268da21573831b4852,1431,"New Prince Shri Bhavani College of Engineering and Technology, Vengaivasal Main Road, Gowriwakkam, Chennai 600073",ME,MECHANICAL ENGINEERING,137.78,122.1,,,,,118.475,,,1431ME,,126.1183333,New Prince Shri Bhavani College of Engineering and Technology," Vengaivasal Main Road, Gowriwakkam",Chennai,600073,"Chennai, Tamil Nadu, India",FALSE,FALSE,65,FALSE,FALSE,53,TRUE,TRUE,51,FALSE,TRUE,TRUE,169
62b0bb288da21573831b4eeb,4975,"Dr. G U Pope College of Engineering, Sawyerpuram, Thoothukudi District  628251",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,144.13,,,,,,,,,4975EE,,144.13,Dr. G U Pope College of Engineering,Sawyerpuram,Thoothukudi,628251,"Thoothukudi, Tamil Nadu, India",FALSE,FALSE,72,TRUE,FALSE,52,FALSE,FALSE,57,FALSE,FALSE,FALSE,181
62b0bb268da21573831b48ea,1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,116.6666667,,,,,,,,,1523EE,,116.6666667,Global Institute of Engineering and Technology," Bangalore-Chennai Highway, Melvisharam, Walajah Taluk",Ranipet,632506,"Ranipet, Tamil Nadu, India",FALSE,FALSE,68,TRUE,FALSE,52,FALSE,FALSE,61,FALSE,FALSE,FALSE,181
62b0bb278da21573831b4a54,2627,"Selvam College of Technology, Pappanaickenpatti Post, Namakkal District 637003",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,85,,,,,,,,,2627EE,,85,Selvam College of Technology,Pappanaickenpatti Post,Namakkal,637003,"Namakkal, Tamil Nadu, India",FALSE,FALSE,68,TRUE,FALSE,52,FALSE,FALSE,61,FALSE,FALSE,FALSE,181
62b0bb278da21573831b4d47,3813,"Oxford Engineering College,Karumandapam,Pirattiyur,Trichy-620 009",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,147.385,,,,,,,,,3813EC,,147.385,Oxford Engineering College,"Karumandapam,Pirattiyur",Trichy-Tiruchirappalli,620009,"Trichy-Tiruchirappalli, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,25,FALSE,FALSE,57,FALSE,FALSE,FALSE,155
62b0bb288da21573831b4fa6,5902,"Bharath Niketan Engineering College, Thimmarasanaickanoor, Aundipatti, Theni District 625536",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,115,,,,,,,,,5902EC,,115,Bharath Niketan Engineering College," Thimmarasanaickanoor, Aundipatti",Theni,625536,"Theni, Tamil Nadu, India",FALSE,FALSE,71,TRUE,FALSE,25,FALSE,FALSE,59,FALSE,FALSE,FALSE,155
62b0bb278da21573831b4daf,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,87.5,,,,,,,,,3849EC,,87.5,Annai College of Engineering and Technology," Kovilacheri, Kumbakonam",Thanjavur,612503,"Thanjavur, Tamil Nadu, India",FALSE,FALSE,72,TRUE,FALSE,25,TRUE,TRUE,58,FALSE,TRUE,TRUE,155
62b0bb278da21573831b4b77,2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",AD,Artificial Intelligence and Data Science,151.08,,,,,,,,,2717AD,,151.08,Sasurie College of Engineering,Vijayamangalam,Tiruppur,638056,"Tiruppur, Tamil Nadu, India",FALSE,FALSE,69,TRUE,TRUE,54,FALSE,FALSE,58,FALSE,TRUE,TRUE,181
62b0bb278da21573831b4dac,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",CS,COMPUTER SCIENCE AND ENGINEERING,147.98,128.42,82.5,,,,97.25,,,3849CS,,114.0375,Annai College of Engineering and Technology," Kovilacheri, Kumbakonam",Thanjavur,612503,"Thanjavur, Tamil Nadu, India",FALSE,FALSE,72,TRUE,FALSE,50,TRUE,TRUE,58,FALSE,TRUE,TRUE,180
62b0bb278da21573831b4dae,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,139.85,,,,,,,,,3849EE,,139.85,Annai College of Engineering and Technology," Kovilacheri, Kumbakonam",Thanjavur,612503,"Thanjavur, Tamil Nadu, India",FALSE,FALSE,72,TRUE,FALSE,52,TRUE,TRUE,58,FALSE,TRUE,TRUE,182
62b0bb288da21573831b4fa7,5902,"Bharath Niketan Engineering College, Thimmarasanaickanoor, Aundipatti, Theni District 625536",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,138.825,,,,,,,,,5902EE,,138.825,Bharath Niketan Engineering College," Thimmarasanaickanoor, Aundipatti",Theni,625536,"Theni, Tamil Nadu, India",FALSE,FALSE,71,TRUE,FALSE,52,FALSE,FALSE,59,FALSE,FALSE,FALSE,182
62b0bb278da21573831b4dbc,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,154.99,,,,,,,,,3855EC,,154.99,As-Salam College of Engineering and Technology," Thirumangalakudi, Aduthurai, Thiruvidaimaruthur",Thanjavur,612102,"Thanjavur, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,25,TRUE,TRUE,58,FALSE,TRUE,TRUE,156
62b0bb288da21573831b4f11,4984,"Marthandam College of Engineering & Technology, Kuttakuzhi, Veeyanoor Post, Kanyakumari District 629177",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,151.9,,,,,,,,,4984EC,,151.9,Marthandam College of Engineering & Technology," Kuttakuzhi, Veeyanoor Post",Kanyakumari,629177,"Kanyakumari, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,25,FALSE,FALSE,58,FALSE,FALSE,FALSE,156
62b0bb268da21573831b4943,2327,"N S N College of Engineering and Technology, Karur-Madurai NH7, Manalmedu, Karur District 639003",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,111.395,,,,,,,,,2327EC,,111.395,N S N College of Engineering and Technology," Karur-Madurai NH7, Manalmedu",Karur,639003,"Karur, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,25,FALSE,FALSE,58,FALSE,FALSE,FALSE,156
62b0bb268da21573831b48f2,1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur Taluk, Thiruvannamalai District 606803",CS,COMPUTER SCIENCE AND ENGINEERING,161.76,,,,,,,,,1529CS,,161.76,Oxford College of Engineering," Venmani Village, Karaipoondi Post, Polur Taluk",Thiruvannamalai,606803,"Thiruvannamalai, Tamil Nadu, India",FALSE,FALSE,69,TRUE,FALSE,50,FALSE,FALSE,62,FALSE,FALSE,FALSE,181
62b0bb278da21573831b4dbb,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",CS,COMPUTER SCIENCE AND ENGINEERING,146.91,,,,,,,,,3855CS,,146.91,As-Salam College of Engineering and Technology," Thirumangalakudi, Aduthurai, Thiruvidaimaruthur",Thanjavur,612102,"Thanjavur, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,50,TRUE,TRUE,58,FALSE,TRUE,TRUE,181
62b0bb278da21573831b4db1,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",IT,INFORMATION TECHNOLOGY,155.99,110.5,150.34,,,,144.385,,,3849IT,,140.30375,Annai College of Engineering and Technology," Kovilacheri, Kumbakonam",Thanjavur,612503,"Thanjavur, Tamil Nadu, India",FALSE,FALSE,72,TRUE,FALSE,52,TRUE,TRUE,58,FALSE,TRUE,TRUE,182
62b0bb278da21573831b4db0,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",ME,MECHANICAL ENGINEERING,82,,,,,,,,,3849ME,,82,Annai College of Engineering and Technology," Kovilacheri, Kumbakonam",Thanjavur,612503,"Thanjavur, Tamil Nadu, India",FALSE,FALSE,72,FALSE,FALSE,53,TRUE,TRUE,58,FALSE,TRUE,TRUE,183
62b0bb278da21573831b4da7,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",CE,CIVIL  ENGINEERING,131.115,,,,,,,,,3849CE,,131.115,Annai College of Engineering and Technology," Kovilacheri, Kumbakonam",Thanjavur,612503,"Thanjavur, Tamil Nadu, India",FALSE,FALSE,72,FALSE,FALSE,53,TRUE,TRUE,58,FALSE,TRUE,TRUE,183
62b0bb278da21573831b4dbd,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,144.385,,,,,,,,,3855EE,,144.385,As-Salam College of Engineering and Technology," Thirumangalakudi, Aduthurai, Thiruvidaimaruthur",Thanjavur,612102,"Thanjavur, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,52,TRUE,TRUE,58,FALSE,TRUE,TRUE,183
62b0bb288da21573831b4f12,4984,"Marthandam College of Engineering & Technology, Kuttakuzhi, Veeyanoor Post, Kanyakumari District 629177",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,140.1,,,,,,,,,4984EE,,140.1,Marthandam College of Engineering & Technology," Kuttakuzhi, Veeyanoor Post",Kanyakumari,629177,"Kanyakumari, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,52,FALSE,FALSE,58,FALSE,FALSE,FALSE,183
62b0bb268da21573831b4945,2327,"N S N College of Engineering and Technology, Karur-Madurai NH7, Manalmedu, Karur District 639003",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,131.67,,,,,,,,,2327EE,,131.67,N S N College of Engineering and Technology," Karur-Madurai NH7, Manalmedu",Karur,639003,"Karur, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,52,FALSE,FALSE,58,FALSE,FALSE,FALSE,183
62b0bb278da21573831b4a14,2617,"Sengunthar Engineering College  (Autonomous), Tiruchengode, Namakkal District 637205",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,120.615,,,,,,,,,2617EE,,120.615,Sengunthar Engineering College  (Autonomous),Tiruchengode,Namakkal,637205,"Namakkal, Tamil Nadu, India",FALSE,FALSE,70,TRUE,FALSE,52,FALSE,FALSE,61,FALSE,FALSE,FALSE,183
62b0bb278da21573831b4a44,2624,"Gnanamani College of Technology, Pachal Post, Namakkal District 637018",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,82,,,,,,,,,2624EE,,82,Gnanamani College of Technology,Pachal Post,Namakkal,637018,"Namakkal, Tamil Nadu, India",FALSE,FALSE,70,TRUE,FALSE,52,FALSE,FALSE,61,FALSE,FALSE,FALSE,183
62b0bb288da21573831b4dd7,3920,"Sudharsan Engineering College, Sathiyamangalam Post, Pudukkottai District 622501",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,165.085,,,,,,,,,3920EC,,165.085,Sudharsan Engineering College,Sathiyamangalam Post,Pudukkottai,622501,"Pudukkottai, Tamil Nadu, India",FALSE,FALSE,67,TRUE,FALSE,25,TRUE,FALSE,65,FALSE,FALSE,FALSE,157
62b0bb288da21573831b4fee,5930,"SBM College of Engineering and Technology, Thamaraipady, T N Paraipatti Pirivu, Dindigul District 624005",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,150.605,,,,,,,,,5930EC,,150.605,SBM College of Engineering and Technology," Thamaraipady, T N Paraipatti Pirivu",Dindigul,624005,"Dindigul, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,25,FALSE,FALSE,59,FALSE,FALSE,FALSE,157
62b0bb288da21573831b4f09,4982,"Vins Christian College of Engineering, Chunkankadai Post, Nagercoil, Kanyakumari District  629807",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149.415,,,,,,,,,4982EC,,149.415,Vins Christian College of Engineering," Chunkankadai Post, Nagercoil",Kanyakumari,629807,"Kanyakumari, Tamil Nadu, India",FALSE,FALSE,74,TRUE,FALSE,25,FALSE,FALSE,58,FALSE,FALSE,FALSE,157
62b0bb268da21573831b48be,1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149.385,,,,,,,,,1513EC,,149.385,Sri Balaji Chockalingam Engineering College,Arni,Thiruvannamalai,632317,"Thiruvannamalai, Tamil Nadu, India",FALSE,FALSE,70,TRUE,FALSE,25,FALSE,FALSE,62,FALSE,FALSE,FALSE,157
62b0bb268da21573831b471f,1229,"Indira Institute of Engineering and Technology, VGR Gardens, Pandur, Thiruvallur District 631203",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137.18,,,,,,,,,1229EC,,137.18,Indira Institute of Engineering and Technology," VGR Gardens, Pandur",Thiruvallur,631203,"Thiruvallur, Tamil Nadu, India",FALSE,FALSE,78,TRUE,FALSE,25,TRUE,FALSE,54,FALSE,FALSE,FALSE,157
62b0bb278da21573831b4c24,2748,"Surya Engineering College, Mettukadai, Kathirampatti Post, Erode District 638107",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,93.045,,,,,,,,,2748EC,,93.045,Surya Engineering College," Mettukadai, Kathirampatti Post",Erode,638107,"Erode, Tamil Nadu, India",FALSE,FALSE,77,TRUE,FALSE,25,FALSE,FALSE,55,FALSE,FALSE,FALSE,157
62b0bb268da21573831b4832,1423,"Asan Memorial College of Engineering and Technology,Chengalpattu-603 001.",CS,COMPUTER SCIENCE AND ENGINEERING,138.7,,,,,,,,,1423CS,,138.7,Asan Memorial College of Engineering and Technology,,Chengalpattu,603001,"Chengalpattu, Tamil Nadu, India",FALSE,FALSE,81,TRUE,FALSE,50,FALSE,FALSE,51,FALSE,FALSE,FALSE,182
62b0bb288da21573831b4f13,4984,"Marthandam College of Engineering & Technology, Kuttakuzhi, Veeyanoor Post, Kanyakumari District 629177",IT,INFORMATION TECHNOLOGY,138.045,,,,,,,,,4984IT,,138.045,Marthandam College of Engineering & Technology," Kuttakuzhi, Veeyanoor Post",Kanyakumari,629177,"Kanyakumari, Tamil Nadu, India",FALSE,FALSE,73,TRUE,FALSE,52,FALSE,FALSE,58,FALSE,FALSE,FALSE,183
62b0bb278da21573831b4ace,2658,"V S A Group of Institutions, NH-47, Uthamasola Puram Post, Salem District 636010",CS,COMPUTER SCIENCE AND ENGINEERING,80,,,,,,,,,2658CS,,80,V S A Group of Institutions," NH-47, Uthamasola Puram Post",Salem,636010,"Salem, Tamil Nadu, India",FALSE,FALSE,78,TRUE,FALSE,50,FALSE,FALSE,54,FALSE,FALSE,FALSE,182
62b0bb288da21573831b4fe5,5921,"Syed Ammal Engineering College, Achuthan Vayal Post, Ramanathapuram District 623502",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,159.635,145.055,155.46,,,,156.615,,,5921CB,,154.19125,Syed Ammal Engineering College,Achuthan Vayal Post,Ramanathapuram,623502,"Ramanathapuram, Tamil Nadu, India",FALSE,FALSE,64,TRUE,FALSE,55,FALSE,FALSE,64,FALSE,FALSE,FALSE,183
62b0bb278da21573831b4dba,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",CE,CIVIL  ENGINEERING,138.1,,,,,,,,,3855CE,,138.1,As-Salam College of Engineering and Technology," Thirumangalakudi, Aduthurai, Thiruvidaimaruthur",Thanjavur,612102,"Thanjavur, Tamil Nadu, India",FALSE,FALSE,73,FALSE,FALSE,53,TRUE,TRUE,58,FALSE,TRUE,TRUE,184
62b0bb288da21573831b4f0a,4982,"Vins Christian College of Engineering, Chunkankadai Post, Nagercoil, Kanyakumari District  629807",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,152.98,,,,,,,,,4982EE,,152.98,Vins Christian College of Engineering," Chunkankadai Post, Nagercoil",Kanyakumari,629807,"Kanyakumari, Tamil Nadu, India",FALSE,FALSE,74,TRUE,FALSE,52,FALSE,FALSE,58,FALSE,FALSE,FALSE,184
